,_tid_,elderly,adults,adolescents,children,female,male,healthy_volunteers,eudract_number,protocol_country_code
1284,1284,_nan_,1.0,0.0,0.0,1.0,1.0,0.0,2011-000455-16,at
1285,1285,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002570-23,es
1286,1286,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000629-38,se
1287,1287,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003545-18,bg
1288,1288,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002287-11,at
1289,1289,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-011056-21,nl
1290,1290,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-003191-50,dk
1291,1291,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-001876-21,cz
1292,1292,_nan_,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-004758-34,nl
1293,1293,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2009-015864-32,lt
1294,1294,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-004139-31,de
1295,1295,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011-004465-32,dk
1296,1296,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-003032-77,pl
1297,1297,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-001694-24,es
1298,1298,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001103-23,gb
1299,1299,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2009-013131-38,de
1300,1300,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005156-94,be
1301,1301,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000868-29,es
1302,1302,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2012-003195-39,es
1303,1303,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001467-36,gb
1304,1304,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000230-29,gb
1305,1305,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004198-28,hu
1306,1306,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-004739-55,dk
1307,1307,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2010-020345-27,it
1308,1308,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2014-001231-36,be
1309,1309,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002112-84,at
1310,1310,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002278-11,de
1311,1311,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004684-20,es
1312,1312,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003433-10,cz
1313,1313,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-002505-11,es
1314,1314,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-000599-27,pl
1315,1315,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001747-31,hr
1316,1316,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-004295-55,lv
1317,1317,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000657-12,bg
1318,1318,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003040-20,at
1319,1319,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022506-41,at
1320,1320,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-004073-14,gr
1321,1321,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004158-17,es
1322,1322,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-021449-28,fr
1323,1323,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-000801-30,be
1324,1324,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-007483-42,cz
1325,1325,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-005995-14,fi
1326,1326,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-012269-71,cz
1327,1327,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-004416-13,gb
1328,1328,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-002334-11,de
1329,1329,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2007-004645-15,gr
1330,1330,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-000622-40,nl
1331,1331,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006330-16,it
1332,1332,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-014410-10,gb
1333,1333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005597-38,se
1334,1334,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000009-51,be
1335,1335,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2012-005054-30,ee
1336,1336,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003633-26,hu
1337,1337,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003702-27,cz
1338,1338,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-000456-13,es
1339,1339,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2013-000722-54,gb
1340,1340,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-001622-10,pl
1341,1341,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001017-61,be
1342,1342,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003331-30,de
1343,1343,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-001235-20,gb
1344,1344,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2007-003940-30,gb
1345,1345,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-002119-17,de
1346,1346,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000461-12,nl
1347,1347,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-002536-29,pt
1348,1348,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016970-33,se
1349,1349,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002363-15,de
1350,1350,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-001507-13,de
1351,1351,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2007-004326-25,it
1352,1352,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003738-18,fi
1353,1353,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-019029-32,nl
1354,1354,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006270-13,es
1355,1355,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000253-36,de
1356,1356,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-024260-17,it
1357,1357,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-005130-55,nl
1358,1358,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002100-25,cz
1359,1359,_nan_,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-006647-31,at
1360,1360,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000708-18,fi
1361,1361,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-002000-42,de
1362,1362,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005317-19,es
1363,1363,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004766-34,gb
1364,1364,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005107-17,ee
1365,1365,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-003173-27,at
1366,1366,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-003610-94,fr
1367,1367,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000641-31,be
1368,1368,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016504-22,sk
1369,1369,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2012-002074-31,es
1370,1370,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000345-70,at
1371,1371,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001723-12,es
1372,1372,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-013403-55,nl
1373,1373,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2006-006545-13,fr
1374,1374,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-001747-29,hu
1375,1375,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-012973-37,be
1376,1376,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022509-17,pt
1377,1377,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2011-002142-13,es
1378,1378,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-003791-22,fr
1379,1379,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-002647-35,pt
1380,1380,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2016-001694-32,be
1381,1381,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2011-001699-20,se
1382,1382,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002496-10,at
1383,1383,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000506-22,sk
1384,1384,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2014-004341-27,hu
1385,1385,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-001287-75,fr
1386,1386,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-002489-20,gb
1387,1387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2005-002625-31,de
1388,1388,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-003525-92,dk
1389,1389,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2008-003960-20,de
1390,1390,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010813-57,de
1391,1391,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-005047-21,it
1392,1392,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006131-38,de
1393,1393,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-019035-35,bg
1394,1394,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004349-34,es
1395,1395,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-005161-40,fi
1396,1396,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003334-27,be
1397,1397,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2007-001370-88,dk
1398,1398,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001976-75,de
1399,1399,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-001456-12,gb
1400,1400,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001592-37,it
1401,1401,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-020836-21,hu
1402,1402,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-002080-26,es
1403,1403,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003593-85,de
1404,1404,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-023614-31,it
1405,1405,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-013435-38,cz
1406,1406,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004994-94,gr
1407,1407,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-006250-90,at
1408,1408,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2016-004440-12,it
1409,1409,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2008-001754-40,it
1410,1410,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2013-004612-22,gb
1411,1411,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-004507-18,se
1412,1412,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-006333-27,bg
1413,1413,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2011-005677-23,de
1414,1414,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-001943-23,es
1415,1415,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000352-29,hr
1416,1416,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-001726-14,it
1417,1417,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004282-14,nl
1418,1418,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-003444-30,fi
1419,1419,1.0,1.0,_nan_,_nan_,0.0,1.0,0.0,2010-020821-41,fi
1420,1420,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002240-40,pl
1421,1421,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2011-000598-30,es
1422,1422,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004766-34,es
1423,1423,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2010-020509-34,fr
1424,1424,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-019238-29,at
1425,1425,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002076-41,be
1426,1426,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002675-97,hu
1427,1427,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005687-27,hu
1428,1428,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-003170-13,gr
1429,1429,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003621-28,fr
1430,1430,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004961-42,nl
1431,1431,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-002087-17,gb
1432,1432,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2016-004479-35,dk
1433,1433,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000669-19,gb
1434,1434,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004990-34,dk
1435,1435,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-002717-35,it
1436,1436,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001498-15,gb
1437,1437,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000767-27,bg
1438,1438,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005615-32,de
1439,1439,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2015-002308-10,nl
1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010668-40,ee
1441,1441,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000828-15,cz
1442,1442,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-004823-39,it
1443,1443,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003444-24,de
1444,1444,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005262-35,no
1445,1445,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003172-43,pl
1446,1446,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003368-64,at
1447,1447,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-000188-33,at
1448,1448,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2011-005524-17,cz
1449,1449,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-000072-16,de
1450,1450,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-006625-14,si
1451,1451,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-004595-13,gb
1452,1452,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2015-004015-20,cz
1453,1453,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003084-19,bg
1454,1454,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2009-011676-30,cz
1455,1455,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004148-13,es
1456,1456,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000416-28,de
1457,1457,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-001711-30,it
1458,1458,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-008298-77,no
1459,1459,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003476-19,fr
1460,1460,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002107-15,gb
1461,1461,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2014-004143-13,es
1462,1462,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000814-31,de
1463,1463,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2011-002790-28,it
1464,1464,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-005464-25,de
1465,1465,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-005020-42,sk
1466,1466,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-002156-84,nl
1467,1467,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2009-016720-31,de
1468,1468,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000106-35,fr
1469,1469,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005401-41,sk
1470,1470,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004586-24,es
1471,1471,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-018766-23,lt
1472,1472,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003131-23,gb
1473,1473,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-001110-15,be
1474,1474,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2008-000709-12,es
1475,1475,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002724-83,nl
1476,1476,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2015-004037-26,de
1477,1477,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-002568-27,se
1478,1478,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003523-34,hu
1479,1479,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002288-25,bg
1480,1480,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000671-25,se
1481,1481,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004990-34,ee
1482,1482,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005778-74,at
1483,1483,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-024249-59,fi
1484,1484,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003062-13,gb
1485,1485,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001032-11,pl
1486,1486,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004525-27,cz
1487,1487,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2008-005232-33,gr
1488,1488,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-001162-32,se
1489,1489,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000899-32,at
1490,1490,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000922-12,at
1491,1491,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2009-013766-78,gb
1492,1492,1.0,0.0,_nan_,_nan_,1.0,1.0,0.0,2008-003486-58,be
1493,1493,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022155-33,gb
1494,1494,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-005022-23,es
1495,1495,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-016560-36,de
1496,1496,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-005492-17,bg
1497,1497,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2014-000566-22,es
1498,1498,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002238-35,gb
1499,1499,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001976-75,nl
1500,1500,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2006-004814-41,fr
1501,1501,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005238-21,de
1502,1502,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-000733-19,gb
1503,1503,_nan_,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-001715-30,hu
1504,1504,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2013-003305-25,at
1505,1505,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-003424-12,gb
1506,1506,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-003654-29,pt
1507,1507,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005316-28,gb
1508,1508,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004180-43,cz
1509,1509,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2017-003761-99,de
1510,1510,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001592-37,de
1511,1511,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-014038-11,be
1512,1512,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-018331-18,gb
1513,1513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2011-000628-14,fi
1514,1514,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002232-85,pl
1515,1515,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016970-33,nl
1516,1516,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2011-000374-60,de
1517,1517,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-005995-14,pt
1518,1518,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002987-17,nl
1519,1519,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2016-001885-27,fr
1520,1520,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2008-001252-52,fi
1521,1521,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017488-40,sk
1522,1522,0.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2008-002263-13,be
